Year,Date,Date_lb,Polling firm,Client,Interview mode,Sample size,pv_party,pv_prop,2pp_party_1,2pp_party_1_prop,2pp_party_2,2pp_party_2_prop
2025,9-16 Aug,9/8/2025,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"1,800",NA,NA,ALP,59.0,L/NP,41.0
2025,11-14 Aug,11/8/2025,Newspoll,The Australian,Online,"1,283",ALP,36.0,NA,NA,NA,NA
2025,11-14 Aug,11/8/2025,Newspoll,The Australian,Online,"1,283",L/NP,30.0,NA,NA,NA,NA
2025,11-14 Aug,11/8/2025,Newspoll,The Australian,Online,"1,283",GRN,12.0,NA,NA,NA,NA
2025,11-14 Aug,11/8/2025,Newspoll,The Australian,Online,"1,283",ONP,9.0,NA,NA,NA,NA
2025,11-14 Aug,11/8/2025,Newspoll,The Australian,Online,"1,283",IND,13.0,NA,NA,NA,NA
2025,11-14 Aug,11/8/2025,Newspoll,The Australian,Online,"1,283",NA,NA,ALP,56.0,L/NP,44.0
2025,18-30 Jul,18/7/2025,Wolf & Smith,Australian Financial Review,Online,"5,000",ALP,36.0,NA,NA,NA,NA
2025,18-30 Jul,18/7/2025,Wolf & Smith,Australian Financial Review,Online,"5,000",L/NP,30.0,NA,NA,NA,NA
2025,18-30 Jul,18/7/2025,Wolf & Smith,Australian Financial Review,Online,"5,000",NA,NA,ALP,57.0,L/NP,43.0
2025,30 Jun - 27 Jul,30/6/2025,Roy Morgan,NA,Online,"5,159",ALP,36.5,NA,NA,NA,NA
2025,30 Jun - 27 Jul,30/6/2025,Roy Morgan,NA,Online,"5,159",L/NP,31.0,NA,NA,NA,NA
2025,30 Jun - 27 Jul,30/6/2025,Roy Morgan,NA,Online,"5,159",GRN,12.0,NA,NA,NA,NA
2025,30 Jun - 27 Jul,30/6/2025,Roy Morgan,NA,Online,"5,159",ONP,7.0,NA,NA,NA,NA
2025,30 Jun - 27 Jul,30/6/2025,Roy Morgan,NA,Online,"5,159",IND,13.5,NA,NA,NA,NA
2025,30 Jun - 27 Jul,30/6/2025,Roy Morgan,NA,Online,"5,159",NA,NA,ALP,57.0,L/NP,43.0
2025,13-18 Jul,13/7/2025,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"2,311",ALP,35.0,NA,NA,NA,NA
2025,13-18 Jul,13/7/2025,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"2,311",L/NP,29.0,NA,NA,NA,NA
2025,13-18 Jul,13/7/2025,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"2,311",GRN,12.0,NA,NA,NA,NA
2025,13-18 Jul,13/7/2025,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"2,311",ONP,8.0,NA,NA,NA,NA
2025,13-18 Jul,13/7/2025,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"2,311",IND,8.0,NA,NA,NA,NA
2025,13-18 Jul,13/7/2025,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"2,311",NA,NA,ALP,56.0,L/NP,44.0
2025,14-17 Jul,14/7/2025,Newspoll,The Australian,Online,"1,264",ALP,36.0,NA,NA,NA,NA
2025,14-17 Jul,14/7/2025,Newspoll,The Australian,Online,"1,264",L/NP,29.0,NA,NA,NA,NA
2025,14-17 Jul,14/7/2025,Newspoll,The Australian,Online,"1,264",GRN,12.0,NA,NA,NA,NA
2025,14-17 Jul,14/7/2025,Newspoll,The Australian,Online,"1,264",ONP,8.0,NA,NA,NA,NA
2025,14-17 Jul,14/7/2025,Newspoll,The Australian,Online,"1,264",IND,15.0,NA,NA,NA,NA
2025,14-17 Jul,14/7/2025,Newspoll,The Australian,Online,"1,264",NA,NA,ALP,57.0,L/NP,43.0
2025,5-6 Jul,5/7/2025,DemosAU,NA,Online,"1,199",ALP,36.0,NA,NA,NA,NA
2025,5-6 Jul,5/7/2025,DemosAU,NA,Online,"1,199",L/NP,26.0,NA,NA,NA,NA
2025,5-6 Jul,5/7/2025,DemosAU,NA,Online,"1,199",GRN,14.0,NA,NA,NA,NA
2025,5-6 Jul,5/7/2025,DemosAU,NA,Online,"1,199",ONP,9.0,NA,NA,NA,NA
2025,5-6 Jul,5/7/2025,DemosAU,NA,Online,"1,199",IND,15.0,NA,NA,NA,NA
2025,5-6 Jul,5/7/2025,DemosAU,NA,Online,"1,199",NA,NA,ALP,59.0,L/NP,41.0
2025,27 Jun - 1 Jul,27/6/2025,Spectre Strategy,NA,Online,"1,001",ALP,35.9,NA,NA,NA,NA
2025,27 Jun - 1 Jul,27/6/2025,Spectre Strategy,NA,Online,"1,001",L/NP,31.0,NA,NA,NA,NA
2025,27 Jun - 1 Jul,27/6/2025,Spectre Strategy,NA,Online,"1,001",GRN,12.8,NA,NA,NA,NA
2025,27 Jun - 1 Jul,27/6/2025,Spectre Strategy,NA,Online,"1,001",ONP,7.9,NA,NA,NA,NA
2025,27 Jun - 1 Jul,27/6/2025,Spectre Strategy,NA,Online,"1,001",IND,12.3,NA,NA,NA,NA
2025,27 Jun - 1 Jul,27/6/2025,Spectre Strategy,NA,Online,"1,001",NA,NA,ALP,56.5,L/NP,43.5
2025,19-30 Jun,19/6/2025,RedBridge/Accent,Australian Financial Review,Online,"4,036",ALP,37.0,NA,NA,NA,NA
2025,19-30 Jun,19/6/2025,RedBridge/Accent,Australian Financial Review,Online,"4,036",L/NP,31.0,NA,NA,NA,NA
2025,19-30 Jun,19/6/2025,RedBridge/Accent,Australian Financial Review,Online,"4,036",GRN,11.0,NA,NA,NA,NA
2025,19-30 Jun,19/6/2025,RedBridge/Accent,Australian Financial Review,Online,"4,036",ONP,9.0,NA,NA,NA,NA
2025,19-30 Jun,19/6/2025,RedBridge/Accent,Australian Financial Review,Online,"4,036",IND,12.0,NA,NA,NA,NA
2025,19-30 Jun,19/6/2025,RedBridge/Accent,Australian Financial Review,Online,"4,036",NA,NA,ALP,55.5,L/NP,44.5
2025,23-29 Jun,23/6/2025,Roy Morgan,NA,Online,"1,522",ALP,36.5,NA,NA,NA,NA
2025,23-29 Jun,23/6/2025,Roy Morgan,NA,Online,"1,522",L/NP,30.5,NA,NA,NA,NA
2025,23-29 Jun,23/6/2025,Roy Morgan,NA,Online,"1,522",GRN,12.0,NA,NA,NA,NA
2025,23-29 Jun,23/6/2025,Roy Morgan,NA,Online,"1,522",ONP,8.5,NA,NA,NA,NA
2025,23-29 Jun,23/6/2025,Roy Morgan,NA,Online,"1,522",IND,12.5,NA,NA,NA,NA
2025,23-29 Jun,23/6/2025,Roy Morgan,NA,Online,"1,522",NA,NA,ALP,57.5,L/NP,42.5
2025,2-22 Jun,2/6/2025,Roy Morgan,NA,Online,"3,957",ALP,37.5,NA,NA,NA,NA
2025,2-22 Jun,2/6/2025,Roy Morgan,NA,Online,"3,957",L/NP,31.0,NA,NA,NA,NA
2025,2-22 Jun,2/6/2025,Roy Morgan,NA,Online,"3,957",GRN,12.0,NA,NA,NA,NA
2025,2-22 Jun,2/6/2025,Roy Morgan,NA,Online,"3,957",ONP,6.0,NA,NA,NA,NA
2025,2-22 Jun,2/6/2025,Roy Morgan,NA,Online,"3,957",IND,13.5,NA,NA,NA,NA
2025,2-22 Jun,2/6/2025,Roy Morgan,NA,Online,"3,957",NA,NA,ALP,58.0,L/NP,42.0
2025,5 May - 1 Jun,5/5/2025,Roy Morgan,NA,Online,"5,128",ALP,37.0,NA,NA,NA,NA
2025,5 May - 1 Jun,5/5/2025,Roy Morgan,NA,Online,"5,128",L/NP,31.0,NA,NA,NA,NA
2025,5 May - 1 Jun,5/5/2025,Roy Morgan,NA,Online,"5,128",GRN,11.5,NA,NA,NA,NA
2025,5 May - 1 Jun,5/5/2025,Roy Morgan,NA,Online,"5,128",ONP,6.0,NA,NA,NA,NA
2025,5 May - 1 Jun,5/5/2025,Roy Morgan,NA,Online,"5,128",IND,14.5,NA,NA,NA,NA
2025,5 May - 1 Jun,5/5/2025,Roy Morgan,NA,Online,"5,128",NA,NA,ALP,58.5,L/NP,41.5
2025,3 May,3/5/2025,Election,Election,Election,Election,ALP,34.6,NA,NA,NA,NA
2025,3 May,3/5/2025,Election,Election,Election,Election,L/NP,31.8,NA,NA,NA,NA
2025,3 May,3/5/2025,Election,Election,Election,Election,GRN,12.2,NA,NA,NA,NA
2025,3 May,3/5/2025,Election,Election,Election,Election,ONP,6.4,NA,NA,NA,NA
2025,3 May,3/5/2025,Election,Election,Election,Election,IND,7.4,NA,NA,NA,NA
2025,3 May,3/5/2025,Election,Election,Election,Election,NA,NA,ALP,55.2,L/NP,44.8
